id;top
14252;[2553, 242, 4321, 4526, 311, 411, 761, 3752, 5312, 5692]
14253;[3285, 857, 5140, 4854, 5139, 3920, 5653, 51, 617, 5101]
14254;[2942, 3016, 501, 4627, 4885, 142, 5311, 5360, 5819, 5956]
14255;[3285, 5819, 6333, 2394, 2251, 2640, 5101, 6579, 4492, 4854]
14256;[3285, 4854, 24, 5819, 3077, 3014, 1843, 6476, 5220, 1849]
14257;[4856, 2544, 5546, 4254, 6336, 4312, 4273, 2502, 104, 6335]
14258;[1613, 3815, 5493, 1611, 1612, 4627, 4399, 6034, 6333, 3932]
14259;[6603, 717, 3679, 973, 741, 2638, 3067, 2087, 5480, 1423]
14260;[6603, 1613, 5687, 3679, 5956, 3067, 1162, 2623, 973, 1611]
14261;[6525, 4137, 2071, 6065, 5318, 3487, 2309, 3672, 5725, 2155]
14262;[3067, 2311, 3826, 6603, 1126, 2720, 5248, 2255, 2558, 3740]
14263;[5837, 82, 4420, 1435, 5247, 3187, 640, 6039, 1126, 2666]
14264;[6521, 6027, 842, 2778, 6520, 6216, 2293, 5914, 82, 1874]
14265;[5486, 5485, 5087, 2184, 1677, 5544, 6333, 1795, 3856, 3916]
14266;[5653, 618, 3003, 2307, 617, 2961, 1690, 1504, 3920, 932]
14267;[4308, 3358, 5101, 6579, 2358, 5023, 847, 5355, 5947, 857]
14268;[2963, 5774, 3616, 2637, 717, 6603, 3987, 477, 3915, 1922]
14269;[973, 6603, 1262, 1320, 2638, 1264, 6464, 3679, 6708, 4164]
14270;[1320, 717, 6603, 1264, 973, 4164, 3679, 6437, 4677, 1384]
14271;[973, 6603, 1262, 2638, 1264, 4740, 1320, 3679, 4164, 6708]
14272;[6603, 1968, 5480, 2445, 2720, 2118, 2154, 717, 1900, 3067]
14273;[6603, 3067, 2255, 973, 3679, 717, 2636, 2638, 1851, 2515]
14274;[2679, 4682, 2671, 5768, 1439, 3915, 2678, 2637, 2682, 69]
14275;[6603, 741, 3679, 2087, 3556, 973, 2922, 3747, 3392, 205]
14276;[1613, 1324, 2155, 4306, 2514, 2701, 1611, 1266, 51, 2097]
14277;[3470, 2483, 6589, 3804, 3177, 2833, 5450, 4112, 4029, 3468]
14278;[1622, 4850, 3776, 1376, 4937, 3951, 2016, 1344, 6324, 5609]
14279;[5695, 1863, 695, 6274, 6675, 6656, 859, 5899, 566, 5292]
14280;[877, 1928, 6223, 6436, 24, 3637, 6217, 6305, 5119, 4528]
14281;[2440, 2854, 5355, 1136, 6412, 6239, 253, 372, 986, 3364]
14282;[2616, 3366, 2384, 2615, 70, 5590, 2251, 3269, 6333, 5518]
14283;[2616, 5087, 70, 2862, 3366, 2384, 5098, 253, 2251, 4208]
14284;[5283, 3366, 2251, 3269, 2384, 4105, 488, 4563, 6460, 5291]
14285;[2617, 1659, 783, 6577, 6042, 13, 5423, 638, 4029, 5296]
14286;[1828, 5053, 1672, 1825, 1829, 1830, 1755, 1773, 1839, 1824]
14287;[3366, 2408, 4213, 2384, 2616, 4512, 3916, 4311, 6655, 5159]
14288;[5187, 895, 2354, 2721, 3633, 5947, 470, 934, 6302, 5284]
14289;[5415, 3778, 917, 5317, 806, 6444, 6639, 1026, 5318, 535]
14290;[4686, 4269, 885, 1972, 1970, 681, 4228, 1399, 4248, 3605]
14291;[1862, 1860, 6022, 1861, 6305, 514, 4414, 2730, 1727, 4341]
14292;[1773, 6059, 3647, 5863, 4350, 1214, 5444, 2159, 1964, 5373]
14293;[1795, 1588, 3856, 5087, 2781, 546, 554, 3922, 1324, 2184]
14294;[2255, 0, 4670, 1410, 2311, 5269, 5925, 737, 5435, 1254]
14295;[5106, 2333, 3934, 5808, 1920, 3641, 2468, 2261, 4434, 5013]
14296;[3628, 2475, 391, 4878, 6215, 6543, 1462, 158, 4881, 6618]
14297;[5775, 5841, 2895, 2894, 3916, 6333, 2394, 6649, 2735, 6541]
14298;[6599, 1287, 1274, 3064, 240, 2469, 4010, 1207, 2108, 6602]
14299;[863, 6500, 6067, 6448, 3049, 3300, 1806, 3934, 6460, 3997]
14300;[638, 4942, 5813, 1337, 3191, 1358, 77, 6500, 1656, 6513]
14301;[4686, 5054, 4684, 2188, 1826, 3637, 4725, 545, 1671, 3595]
14302;[3186, 4371, 5095, 707, 1721, 4295, 1485, 1225, 1351, 3865]
14303;[2371, 5890, 5899, 5486, 3467, 1630, 2207, 5551, 2013, 5550]
14304;[4552, 716, 765, 1370, 1352, 3157, 3952, 5486, 2795, 3619]
14305;[4935, 6488, 3950, 3952, 4850, 5609, 4937, 6043, 3951, 6324]
14306;[6599, 1706, 1230, 2204, 1229, 1375, 1198, 2194, 3189, 729]
14307;[1732, 4718, 6599, 4719, 1287, 5243, 1731, 3778, 1491, 4724]
14308;[3173, 1199, 6599, 4760, 2282, 379, 2194, 29, 6021, 3103]
14309;[6599, 6602, 6601, 4657, 4012, 1287, 4943, 1833, 1131, 4945]
14310;[6599, 4826, 2734, 4802, 6616, 6388, 5045, 4248, 4719, 1355]
14311;[3183, 1436, 4825, 1666, 4417, 1435, 5677, 4657, 6085, 5638]
14312;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
14313;[2354, 5947, 4105, 2011, 5206, 1662, 5283, 4948, 934, 1402]
14314;[1849, 1843, 4948, 1402, 4105, 6621, 1883, 5283, 5947, 2358]
14315;[4948, 3018, 2423, 4105, 5370, 1365, 1982, 3213, 2214, 260]
14316;[969, 2721, 1849, 2354, 3441, 4111, 4948, 1843, 2293, 259]
14317;[969, 4111, 6066, 5709, 4948, 1849, 1411, 3441, 4583, 3520]
14318;[4948, 259, 1849, 5294, 1402, 969, 2025, 4578, 4583, 4518]
14319;[259, 1849, 4948, 5947, 3239, 5370, 1662, 2354, 4105, 1402]
14320;[6412, 152, 986, 240, 4215, 6482, 5355, 3930, 699, 1446]
14321;[152, 5490, 5355, 2616, 628, 4208, 5926, 158, 6765, 3487]
14322;[2862, 4208, 2616, 628, 5173, 2384, 5087, 3366, 5932, 419]
14323;[546, 4311, 1677, 1588, 554, 5087, 2184, 5173, 2019, 6260]
14324;[3315, 5635, 5153, 4474, 638, 1475, 3316, 2070, 4917, 3417]
14325;[1001, 4121, 4279, 1395, 4572, 3199, 5349, 6466, 3144, 3143]
14326;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
14327;[2268, 5208, 822, 3537, 3310, 1166, 1426, 6362, 5428, 5853]
14328;[1033, 2268, 3439, 1920, 5401, 5160, 3815, 6279, 5847, 245]
14329;[5422, 3815, 2040, 6543, 4137, 5493, 245, 2346, 2268, 5740]
14330;[4399, 5287, 336, 1612, 245, 6362, 3537, 722, 4784, 1276]
14331;[3815, 5493, 5428, 1426, 1612, 555, 5948, 6362, 2154, 5208]
14332;[2268, 3987, 5948, 1920, 3863, 4026, 2154, 1166, 3862, 5847]
14333;[427, 426, 6328, 537, 770, 383, 3187, 4768, 5235, 3695]
14334;[383, 4740, 5976, 2087, 5121, 4584, 572, 3679, 1050, 6025]
14335;[4740, 3314, 1331, 6252, 2087, 2977, 3391, 5995, 1267, 4311]
14336;[1928, 3774, 1448, 3055, 5995, 3679, 5121, 1021, 1926, 1830]
14337;[3881, 3876, 3885, 3888, 2784, 5670, 5393, 5433, 3662, 6672]
14338;[6702, 1802, 2749, 5822, 2363, 4792, 6243, 2040, 6368, 5041]
14339;[5196, 3881, 3311, 6757, 3284, 586, 5956, 477, 4865, 6743]
14340;[10, 1858, 4933, 62, 319, 143, 341, 348, 4773, 101]
14341;[982, 5551, 5490, 5489, 372, 1977, 2639, 628, 3628, 5554]
14342;[1618, 2665, 1617, 3737, 3468, 4056, 4801, 5622, 584, 579]
14343;[4310, 1547, 5472, 3780, 5070, 1075, 504, 4937, 3953, 5471]
14344;[1547, 5472, 4310, 5471, 5223, 1075, 6708, 2843, 5596, 2844]
14345;[4839, 6254, 4248, 3749, 643, 420, 2237, 2442, 365, 6137]
14346;[928, 3813, 956, 6428, 463, 1897, 49, 3112, 1953, 350]
14347;[960, 1637, 3549, 3906, 2142, 2582, 2515, 91, 6181, 6182]
14348;[2665, 4483, 4801, 1232, 2230, 5311, 6162, 2687, 1659, 4419]
14349;[5200, 6588, 5918, 4492, 4105, 6312, 5945, 6621, 6138, 2127]
14350;[484, 3192, 1693, 6553, 863, 3668, 290, 2475, 3282, 3300]
14351;[5692, 2284, 2950, 4452, 4954, 1264, 2514, 4306, 5976, 4893]
14352;[3649, 4590, 899, 394, 777, 4275, 4650, 1927, 6481, 5199]
14353;[3416, 1639, 4441, 1223, 1126, 4902, 4173, 6027, 4769, 6319]
14354;[2613, 85, 3055, 4740, 6718, 3174, 3234, 5558, 3934, 2087]
14355;[473, 1138, 1246, 2879, 4244, 4829, 3929, 5360, 4259, 5459]
14356;[6150, 5801, 4555, 1155, 5979, 3770, 452, 124, 6102, 6103]
14357;[5335, 1666, 1599, 4967, 3187, 2006, 5005, 4419, 1664, 5628]
14358;[4616, 3830, 3174, 5360, 2036, 5066, 4453, 5013, 1161, 4241]
14359;[6766, 5448, 175, 4967, 4289, 6215, 1798, 3844, 2243, 391]
14360;[6215, 5448, 5501, 1616, 5005, 4785, 628, 2859, 994, 4569]
14361;[2181, 49, 6034, 236, 6702, 5491, 3619, 4441, 2184, 3353]
14362;[5087, 3574, 1276, 2346, 2184, 70, 5684, 554, 546, 5085]
14363;[2484, 5180, 6495, 4677, 4676, 3881, 4428, 3876, 1384, 2001]
14364;[2357, 2808, 2356, 2792, 2793, 617, 3292, 2359, 6736, 6317]
14365;[4572, 4341, 5087, 2867, 537, 546, 554, 5448, 5085, 2735]
14366;[373, 669, 3990, 1898, 5820, 797, 5812, 4115, 3992, 3731]
14367;[370, 2249, 4740, 6543, 2251, 6739, 3407, 5292, 6541, 6333]
14368;[845, 5249, 861, 2948, 2947, 2953, 1149, 3150, 2756, 6385]
14369;[718, 6255, 2893, 3110, 4115, 5135, 1928, 19, 1727, 6227]
14370;[1613, 5353, 1922, 3271, 501, 2932, 5953, 1075, 4136, 4273]
14371;[674, 5803, 4350, 5415, 1341, 5046, 3393, 4015, 6638, 3318]
14372;[4210, 5318, 2902, 6444, 1745, 746, 1382, 514, 2339, 4824]
14373;[514, 4474, 6444, 5772, 5186, 2355, 1610, 638, 5078, 3881]
14374;[2668, 5485, 5486, 79, 80, 3990, 5761, 455, 5694, 4239]
14375;[24, 2630, 554, 1224, 3077, 4844, 3049, 2251, 1588, 546]
14376;[6202, 4639, 6660, 4867, 6597, 6132, 6129, 1959, 4863, 6655]
14377;[3394, 6579, 142, 5200, 6655, 2127, 1982, 2586, 310, 5819]
14378;[6435, 2855, 6274, 6483, 1136, 3976, 4471, 2987, 5819, 3923]
14379;[2264, 2263, 2987, 3367, 3619, 2301, 3546, 2300, 2871, 106]
14380;[2987, 3307, 2018, 5491, 1658, 6333, 610, 5315, 5736, 2780]
14381;[1460, 2987, 830, 2942, 1663, 2404, 312, 4972, 653, 5159]
14382;[2987, 1658, 5491, 1864, 610, 6227, 4627, 6333, 219, 5087]
14383;[4686, 5475, 6043, 2275, 1200, 1821, 4444, 1441, 4685, 3587]
14384;[5122, 1307, 6337, 1773, 5835, 1410, 6658, 3687, 5499, 5797]
14385;[1791, 3187, 1648, 3186, 4319, 6228, 4632, 3153, 4677, 4745]
14386;[4029, 782, 638, 5687, 1618, 3199, 5813, 6502, 4030, 1659]
14387;[3499, 3993, 221, 4919, 3370, 545, 3885, 3752, 177, 3114]
14388;[5353, 4937, 4136, 3187, 4710, 5687, 3830, 2181, 4435, 5060]
14389;[3652, 2457, 1158, 5675, 938, 3532, 843, 3876, 3675, 5]
14390;[1158, 3876, 3532, 3652, 3875, 2457, 843, 938, 3909, 4949]
14391;[3876, 4468, 1088, 938, 5675, 3875, 5966, 258, 2484, 1384]
14392;[5428, 4399, 245, 1611, 2448, 1613, 784, 2384, 1030, 5100]
14393;[372, 5551, 5490, 158, 4137, 5087, 5524, 6517, 4360, 1705]
14394;[4241, 4240, 1916, 4239, 4242, 988, 6034, 300, 46, 1913]
14395;[5370, 5311, 3206, 3704, 396, 1213, 6660, 3961, 1038, 3239]
14396;[2053, 3952, 6034, 6727, 4241, 1586, 3333, 3870, 5280, 610]
14397;[5892, 6727, 5999, 5321, 3351, 3659, 6304, 5976, 6471, 1264]
14398;[6525, 4627, 6333, 6228, 3654, 3143, 3870, 6034, 3952, 5956]
14399;[4686, 4229, 6715, 6525, 885, 3605, 3870, 663, 4228, 4991]
14401;[3187, 6599, 5853, 3186, 6724, 3183, 6026, 6683, 4261, 5019]
14402;[1544, 5968, 2316, 6508, 3000, 3006, 5111, 4064, 6043, 1741]
14403;[2947, 4075, 4879, 1438, 6084, 2949, 4970, 5068, 139, 6401]
14404;[24, 6236, 1928, 4115, 6660, 1224, 1926, 6659, 5556, 3731]
14405;[4248, 729, 1398, 4616, 3203, 1457, 1287, 643, 929, 1438]
14406;[5486, 5485, 5087, 6333, 5085, 3269, 5491, 6543, 554, 5684]
14407;[5486, 5485, 5087, 5491, 6034, 4631, 6333, 1887, 5085, 3269]
14408;[5486, 6543, 4311, 4991, 1677, 3047, 424, 5491, 3037, 628]
14409;[5486, 5485, 6333, 5087, 5491, 6034, 5352, 1887, 4631, 5085]
14410;[5485, 5486, 5087, 5275, 6034, 5491, 5085, 911, 6333, 3269]
14411;[6039, 6038, 684, 5486, 5485, 2042, 6749, 1616, 6751, 3302]
14412;[5535, 5534, 1092, 4834, 2042, 6166, 5486, 2889, 6474, 5546]
14413;[5485, 5486, 5087, 6333, 5491, 5085, 3916, 4835, 5730, 911]
14414;[111, 298, 2506, 3031, 3351, 223, 12, 4642, 29, 4837]
14415;[5486, 5485, 5087, 5491, 5085, 6333, 628, 1887, 5431, 1864]
14416;[3946, 3186, 3187, 1616, 4785, 2363, 2919, 6004, 5736, 6628]
14417;[3153, 119, 2274, 1725, 3525, 4940, 6034, 6243, 153, 3186]
14418;[6769, 5180, 3517, 6213, 2447, 3542, 3550, 3530, 3343, 3580]
14419;[176, 1749, 6407, 4170, 4107, 4166, 4277, 1879, 1878, 638]
14420;[1795, 2781, 3856, 2749, 2184, 336, 1276, 8, 2363, 648]
14421;[6228, 6272, 1687, 2181, 3689, 6100, 1795, 5311, 3124, 4333]
14422;[5472, 6709, 5070, 6708, 3641, 1305, 5471, 5596, 245, 4399]
14423;[245, 5472, 3234, 2613, 2040, 4399, 4090, 6105, 5070, 4740]
14424;[356, 1613, 1531, 2613, 245, 5472, 6333, 4399, 6708, 865]
14425;[2189, 2209, 6708, 2211, 2049, 5472, 2197, 2065, 3107, 2063]
14426;[1977, 1050, 4856, 199, 4902, 153, 3905, 2519, 5268, 5404]
14427;[2803, 6296, 5226, 5999, 1892, 2397, 4256, 369, 6306, 4936]
14428;[6585, 3003, 2389, 5140, 5653, 2967, 4854, 6312, 6333, 3782]
14429;[5819, 6582, 5103, 6284, 1497, 4208, 5442, 1607, 2394, 4492]
14430;[3285, 5442, 70, 3782, 5819, 4854, 5103, 2527, 4835, 3153]
14431;[5819, 4492, 6284, 1497, 5103, 1555, 3366, 253, 4208, 2390]
14432;[3285, 1148, 2251, 4835, 1705, 2717, 372, 4854, 70, 5087]
14433;[1502, 1843, 1504, 4141, 4139, 4473, 1503, 6621, 1505, 5173]
14434;[3014, 2478, 5557, 5159, 3016, 5841, 1209, 5005, 70, 372]
14435;[5490, 3782, 5740, 5352, 2720, 5489, 5684, 3153, 6028, 616]
14436;[6538, 1727, 53, 5222, 1169, 608, 2879, 4898, 5738, 2623]
14437;[6304, 1586, 5225, 2787, 3331, 1470, 3330, 2782, 2773, 2818]
14438;[4849, 919, 1410, 1235, 4955, 1592, 3706, 2517, 3795, 1881]
14439;[3606, 6538, 5186, 2798, 570, 2263, 6769, 3144, 537, 6698]
14440;[3965, 2344, 5983, 2053, 6168, 1586, 3870, 1583, 2715, 5882]
14441;[1839, 1838, 1837, 1836, 1832, 1948, 1889, 1829, 1824, 1955]
14442;[905, 4109, 1489, 889, 2744, 2506, 1791, 2636, 1177, 4488]
14443;[868, 1221, 3346, 3452, 870, 6106, 2506, 6198, 6201, 1220]
14444;[1957, 4024, 6346, 1446, 2153, 1627, 5498, 151, 5902, 5239]
14445;[3922, 5652, 4311, 554, 5087, 24, 1928, 5173, 2475, 6333]
14446;[1925, 628, 4306, 747, 5976, 6603, 4967, 1936, 2950, 2789]
14447;[2361, 1613, 6603, 1925, 1988, 2950, 576, 6536, 3844, 4967]
14448;[2181, 3143, 4750, 4627, 5956, 5349, 2515, 1639, 4740, 5304]
14449;[3475, 5457, 3450, 6481, 3966, 3659, 3590, 5190, 6162, 3459]
14450;[6603, 973, 4740, 717, 2087, 3679, 2154, 4432, 3874, 1448]
14451;[458, 1189, 3498, 1925, 3266, 4474, 663, 991, 441, 1264]
14452;[4025, 4028, 4306, 1305, 1531, 1613, 2623, 3994, 2309, 356]
14453;[3952, 5807, 4452, 6727, 2293, 6283, 4256, 1947, 4937, 5925]
14454;[4452, 4528, 2293, 1051, 5807, 2255, 3443, 3097, 69, 3934]
14455;[5159, 2130, 5906, 5157, 2987, 3149, 6308, 2648, 501, 2251]
14456;[3186, 3187, 6599, 1648, 760, 1355, 3201, 5994, 1813, 5995]
14457;[4858, 6333, 4640, 4686, 3387, 5111, 6227, 2184, 1586, 3916]
14458;[3236, 6436, 277, 908, 4451, 3514, 1385, 2837, 1667, 4291]
14459;[5609, 4935, 6519, 5636, 5925, 3950, 6589, 3952, 4038, 42]
14460;[1802, 5956, 2778, 2181, 6027, 2184, 4792, 5491, 6243, 4441]
14461;[1050, 3102, 4032, 2897, 2526, 6149, 4075, 3097, 3103, 2951]
14462;[3333, 4075, 54, 1687, 4333, 4073, 4971, 2951, 2947, 6405]
14463;[4025, 4306, 6362, 3234, 3920, 85, 810, 2961, 2534, 5537]
14464;[792, 3187, 1925, 3186, 1727, 438, 3481, 5535, 1061, 2613]
14465;[4740, 2087, 6603, 1448, 973, 3679, 2293, 717, 3055, 85]
14466;[155, 1533, 325, 4997, 1491, 4072, 3072, 2947, 849, 1000]
14467;[4676, 1001, 922, 4319, 5344, 1141, 2001, 4632, 6027, 4839]
14468;[1781, 1988, 4430, 5909, 5975, 2284, 5990, 1779, 5637, 5692]
14469;[1720, 6027, 4103, 5807, 4632, 521, 3163, 3790, 5357, 2027]
14470;[2361, 5558, 2099, 3224, 586, 3016, 5070, 5677, 738, 5930]
14471;[3876, 4677, 4164, 1264, 4676, 2001, 5670, 1320, 922, 5344]
14472;[1533, 1525, 4379, 4782, 6656, 2365, 3980, 979, 23, 4997]
14473;[5417, 3826, 5416, 6215, 6214, 6502, 1690, 6614, 3791, 806]
14474;[4452, 2356, 488, 4740, 2358, 6214, 51, 6502, 5290, 1061]
14475;[4906, 6725, 611, 1399, 3256, 5283, 2358, 2339, 1751, 4904]
14476;[3745, 6181, 2515, 4997, 3198, 2712, 4636, 6476, 4740, 3795]
14477;[3187, 4068, 4299, 3186, 6521, 5914, 5279, 1320, 5005, 330]
14478;[1390, 6362, 2964, 4627, 2159, 1948, 5508, 478, 4955, 6248]
14479;[6248, 2159, 1690, 3314, 2950, 1531, 514, 1061, 6614, 5563]
14480;[2619, 4574, 2047, 3875, 2148, 4578, 6599, 5585, 6602, 391]
14481;[155, 3072, 3688, 5180, 2484, 129, 325, 2468, 5974, 1533]
14482;[155, 258, 3688, 3139, 3178, 5974, 938, 1000, 213, 325]
14483;[155, 258, 3139, 3178, 1560, 213, 1000, 4167, 1088, 129]
14484;[5344, 5638, 768, 1001, 3724, 335, 6673, 1242, 4046, 6097]
14485;[3940, 2793, 2917, 6220, 1607, 2792, 1585, 5419, 2357, 924]
14486;[488, 5159, 5291, 3252, 3366, 5200, 5486, 4213, 6312, 4247]
14487;[245, 313, 2515, 2636, 5353, 923, 1320, 5687, 6603, 1173]
14488;[4580, 2828, 5533, 1147, 1959, 2105, 4579, 2240, 6509, 6355]
14489;[4350, 3252, 5905, 5803, 5417, 5046, 1254, 2542, 674, 1162]
14490;[6004, 3400, 386, 2036, 5425, 3997, 312, 3918, 622, 3912]
14491;[6133, 1781, 5665, 4166, 2601, 6025, 5294, 6605, 6012, 4619]
14492;[2932, 3934, 1745, 4310, 3300, 3718, 3167, 298, 6387, 1967]
14493;[5956, 314, 2036, 289, 2181, 2324, 3077, 501, 1613, 342]
14494;[5930, 4898, 1666, 1466, 6476, 5677, 4745, 4408, 4866, 2436]
14495;[5353, 4937, 839, 4710, 6034, 727, 4136, 6479, 6042, 4435]
14496;[5430, 2036, 3987, 1912, 477, 1879, 475, 3830, 4691, 6042]
14497;[94, 1884, 2467, 662, 3554, 3551, 2709, 3570, 5240, 2959]
14498;[1226, 3659, 6220, 1957, 4604, 2917, 45, 866, 1627, 5900]
14499;[3892, 3893, 3894, 3895, 6189, 3737, 1993, 2111, 4024, 3142]
14500;[5106, 3097, 4528, 3224, 3130, 4076, 1051, 4452, 3874, 69]
14501;[5947, 6579, 4590, 479, 2461, 711, 5528, 2394, 6588, 2467]
14502;[1849, 3269, 6585, 3366, 5740, 5087, 5202, 2384, 3003, 1843]
14503;[3003, 6585, 6621, 5087, 4213, 3366, 1849, 70, 2384, 3153]
14504;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
14505;[539, 3769, 1970, 540, 2877, 6277, 1457, 2796, 4270, 3744]
14506;[727, 5005, 6479, 3258, 3730, 1236, 4011, 5074, 3257, 3292]
14507;[5500, 5501, 1898, 263, 2890, 3800, 759, 1415, 4755, 4633]
14508;[2667, 1673, 2309, 2399, 6543, 2648, 4311, 1855, 973, 2666]
14509;[2741, 4347, 2887, 1892, 2124, 427, 426, 2742, 4323, 425]
14510;[4310, 5157, 5159, 1610, 6543, 3252, 1630, 1205, 6335, 1806]
14511;[3327, 1528, 4617, 6107, 5492, 622, 4384, 276, 2420, 5425]
14512;[638, 4029, 3468, 5930, 5687, 3071, 2833, 5275, 3470, 3371]
14513;[2207, 1718, 783, 1214, 5534, 3077, 2399, 787, 4038, 6278]
14514;[5551, 5490, 5489, 3269, 5087, 5085, 5491, 5684, 2384, 6559]
14515;[5551, 5490, 5554, 5489, 2384, 5491, 6034, 5087, 4491, 6333]
14516;[4596, 227, 174, 760, 6644, 2157, 183, 27, 134, 5455]
14517;[5675, 3876, 4468, 4677, 5448, 4636, 4505, 1351, 5877, 1202]
14518;[223, 2484, 6075, 3964, 6495, 266, 5282, 970, 710, 298]
14519;[5955, 5956, 6159, 3330, 4448, 963, 2745, 3934, 6626, 6594]
14520;[963, 3780, 2853, 2181, 6554, 313, 2361, 5472, 4238, 6527]
14521;[6023, 1926, 1928, 1021, 6022, 3481, 3816, 3187, 1727, 5537]
14522;[3186, 1382, 3187, 5995, 1813, 5807, 1751, 4740, 3500, 1061]
14523;[1533, 5751, 2475, 735, 5880, 5508, 5749, 5491, 5507, 6152]
14524;[5956, 2977, 628, 2597, 6330, 2019, 5486, 2243, 5491, 3806]
14525;[5535, 4028, 5474, 5070, 1727, 2613, 5311, 1806, 2483, 1933]
14526;[488, 5200, 5283, 4967, 4105, 2358, 3844, 5291, 5286, 2243]
14527;[6658, 5902, 5900, 1630, 6152, 1957, 5890, 5899, 4137, 5880]
14528;[5283, 5947, 488, 4105, 5200, 1849, 6152, 5290, 1464, 4111]
14529;[2616, 4208, 253, 3366, 70, 2384, 2615, 3782, 5740, 3322]
14530;[2616, 70, 3366, 2615, 4208, 2384, 6101, 253, 3322, 158]
14531;[3366, 2616, 2384, 4208, 2862, 253, 5740, 4980, 70, 565]
14532;[2439, 3639, 859, 3976, 3272, 6274, 2440, 422, 6483, 6689]
14533;[6545, 437, 390, 2668, 2953, 4616, 5761, 557, 1410, 2051]
14534;[79, 437, 328, 80, 5483, 4872, 5820, 5134, 877, 2]
14535;[5255, 6344, 1586, 5802, 4171, 3654, 4539, 2329, 6008, 4959]
14536;[4443, 6520, 3952, 4529, 6521, 458, 917, 1967, 6701, 2758]
14537;[1586, 1390, 4503, 3293, 2553, 1499, 1584, 3619, 1034, 4130]
14538;[3187, 3186, 5995, 457, 1813, 4902, 2274, 5994, 5638, 4632]
14539;[6142, 2391, 5430, 2420, 5661, 5492, 963, 6579, 2275, 4863]
14540;[1928, 2361, 6333, 2566, 4311, 2640, 877, 366, 513, 1922]
14541;[5087, 5486, 6333, 5485, 5085, 3269, 6034, 554, 3916, 2345]
14542;[1618, 5455, 437, 1617, 1659, 4957, 6148, 4030, 4029, 584]
14543;[4530, 5485, 5486, 5134, 4115, 6367, 1555, 6428, 2236, 1410]
14544;[1849, 6716, 1402, 1843, 4948, 5370, 5849, 4111, 5294, 4105]
14545;[3301, 2421, 2778, 5867, 2631, 5034, 4146, 5562, 1392, 4701]
14546;[469, 2778, 5491, 3269, 468, 6559, 4631, 2751, 6518, 2384]
14547;[2778, 2631, 5562, 3301, 2421, 5684, 5491, 6216, 6243, 48]
14548;[2778, 2631, 5562, 2421, 5684, 3301, 5491, 6518, 320, 469]
14549;[2284, 5909, 1781, 848, 2950, 3740, 1782, 3747, 6028, 1172]
14550;[5638, 5344, 4319, 5735, 4399, 6085, 5994, 5428, 3187, 3186]
14551;[4319, 5638, 5344, 3670, 457, 5994, 5735, 6085, 4871, 4399]
14552;[5638, 4319, 5344, 4399, 823, 5735, 5994, 6034, 5428, 4632]
14553;[5344, 4319, 5638, 4399, 5428, 5994, 3670, 6085, 5735, 2952]
14554;[425, 1892, 3083, 6119, 1547, 1156, 5367, 1305, 3718, 1804]
14555;[1531, 6336, 5367, 338, 4273, 2596, 5877, 91, 4025, 3083]
14556;[1531, 4025, 5275, 1305, 356, 2309, 3083, 338, 4605, 5367]
14557;[5485, 586, 3016, 5486, 5551, 5517, 6164, 5999, 4503, 1890]
14558;[5486, 5485, 5087, 6333, 5275, 2668, 4627, 5352, 6034, 4530]
14559;[5087, 6239, 554, 2783, 5085, 6333, 6227, 546, 3782, 2640]
14560;[5087, 2440, 6239, 554, 2783, 70, 5085, 5367, 6333, 4213]
14561;[5087, 2783, 554, 6239, 6333, 3794, 5085, 4115, 1187, 2640]
14562;[6603, 717, 973, 1448, 3679, 2087, 4243, 2638, 5193, 6501]
14563;[546, 554, 1588, 6626, 3727, 3922, 6333, 3919, 6587, 6255]
14564;[5486, 2786, 5721, 5722, 5485, 5087, 4627, 4859, 5518, 5762]
14565;[5486, 24, 5485, 1640, 6333, 5087, 4627, 4101, 6240, 628]
14566;[5486, 5485, 5087, 5085, 3269, 6034, 6333, 5352, 4835, 4631]
14567;[1021, 3481, 313, 3187, 5186, 4206, 2581, 890, 1791, 6034]
14568;[3187, 3186, 2612, 2952, 5881, 2567, 5647, 4261, 3814, 5620]
14569;[3036, 4517, 2588, 4515, 6427, 2403, 4588, 4590, 287, 6077]
14570;[1870, 4603, 5377, 3633, 583, 5844, 830, 5946, 6623, 6350]
14571;[5377, 1870, 5947, 4603, 5957, 1849, 583, 6623, 4105, 5370]
14572;[5377, 3441, 1870, 5957, 2721, 4603, 4897, 6623, 1849, 5844]
14573;[6623, 5377, 1870, 3633, 5370, 4603, 5947, 1849, 2354, 4105]
14574;[1849, 5377, 1843, 2293, 5370, 1338, 259, 1402, 4111, 4948]
14575;[5377, 1849, 1843, 1870, 6623, 5849, 934, 1192, 2354, 5220]
14576;[5039, 4291, 1354, 1779, 820, 3565, 4025, 674, 3481, 6093]
14577;[2036, 3465, 5870, 6333, 1878, 6241, 4137, 3830, 3077, 3525]
14578;[4524, 6364, 3775, 5483, 5799, 5745, 6252, 6151, 3077, 4774]
14579;[24, 2, 6023, 3731, 1926, 1021, 1224, 6022, 6436, 3077]
14580;[2284, 438, 1781, 5976, 2558, 2950, 1264, 1381, 5978, 3277]
